,MergeSort,SelectionSort
1309,34823,141617
1310,34653,140513
1311,35315,139393
1312,34682,141735
1313,35608,144086
1314,38039,145071
1315,34677,139934
1316,36484,142664
1317,36959,143307
1318,37302,147140
1319,38127,147094
1320,38037,148998
1321,36279,148352
1322,35983,143898
1323,34556,144139
1324,35288,158025
1325,34909,148536
1326,36980,152718
1327,35303,148311
1328,35020,147148
1329,46671,148935
1330,34076,146671
1331,34736,144641
1332,36545,143534
1333,36518,145665
1334,40556,160882
1335,35278,147865
1336,37737,160772
1337,41640,155496
1338,35398,145419
1339,47619,173862
1340,39267,156792
1341,37253,151808
1342,46632,174347
1343,43619,163950
1344,38266,149541
1345,40079,159194
1346,38576,157598
1347,46691,170279
1348,36811,151774
1349,37058,153667
1350,38082,154220
1351,37699,152317
1352,39125,152266
1353,37060,154923
1354,44910,162494
1355,36085,150326
1356,35803,157505
1357,39022,166319
1358,40189,161322
1359,40971,161504
1360,38472,159880
1361,44611,168210
1362,39122,157321
1363,38215,157378
1364,39846,161228
1365,37261,158412
1366,39738,156956
1367,36110,157136
1368,36426,154276
1369,39469,169221
1370,37352,158599
1371,39054,163198
1372,37178,158415
1373,36422,158836
1374,35993,152177
1375,36066,155578
1376,36336,152567
1377,36121,153554
1378,36826,153005
1379,36124,153136
1380,35944,153081
1381,43056,171365
1382,36858,162383
1383,47583,176709
1384,37407,157270
1385,36898,152752
1386,36562,152987
1387,36008,157080
1388,38180,157551
1389,41087,171930
1390,39614,159836
1391,36929,171108
1392,40618,158908
1393,42792,176425
1394,37010,159064
1395,38232,157439
1396,36862,158991
1397,38621,158282
1398,37428,161474
1399,38454,162707
1400,38119,163082
1401,42137,165246
1402,36167,156055
1403,36303,156888
1404,36842,157570
1405,36807,156742
1406,37393,157508
1407,37084,157324
1408,39348,160281
1409,37161,163657
1410,37999,161261
1411,37597,161596
1412,36640,159171
1413,37643,161225
1414,37988,162764
1415,37850,162927
1416,37407,163370
1417,40539,163939
1418,38099,160375
1419,38147,161347
1420,37556,163946
1421,38035,167509
1422,38418,164452
1423,38707,164770
1424,37369,160726
1425,39848,160225
1426,37374,162295
1427,37477,162522
1428,37139,165492
1429,37483,162790
1430,37641,161977
1431,41222,166835
1432,98293,164682
1433,41129,168400
1434,39075,168062
1435,38008,162586
1436,38194,163326
1437,38544,166563
1438,38192,164260
1439,38289,164362
1440,39784,164405
1441,38186,164647
1442,38365,164427
1443,38392,164806
1444,38148,164686
1445,37984,164790
1446,39889,167033
1447,38637,168308
1448,38334,166698
1449,38114,166374
1450,38969,168517
1451,38872,166574
1452,38175,167211
1453,38658,167703
1454,38240,166695
1455,38655,175340
1456,39279,171055
1457,38848,168734
1458,38459,167929
1459,38296,168096
1460,39542,169831
1461,38557,171745
1462,59240,230167
1463,43669,182687
1464,39507,177295
1465,45922,180045
1466,38820,173041
1467,39795,171643
1468,38272,170223
1469,45488,188292
1470,38940,174153
1471,39290,175315
1472,38672,180369
1473,46238,185942
1474,38757,176488
1475,40453,179442
1476,42929,179523
1477,39321,184318
1478,40954,181343
1479,38874,176627
1480,39945,177844
1481,40097,175522
1482,39552,176832
1483,39782,177792
1484,40493,174513
1485,39182,174633
1486,39059,174087
1487,41312,175527
1488,39092,174688
1489,39687,175241
1490,41875,182594
1491,39477,177787
1492,40409,178040
1493,40833,182251
1494,41664,180105
1495,39788,182096
1496,43269,184965
1497,43042,179010
1498,40571,188003
1499,43861,183278
1500,39962,178652
1501,39878,177863
1502,39973,180675
1503,41328,180820
1504,39713,181839
1505,40121,182742
1506,40073,178646
1507,41208,182688
1508,40196,181920
1509,39903,179358
1510,39989,179264
1511,40079,179689
1512,40239,180217
1513,40585,179505
1514,40681,185590
1515,41069,184783
1516,44005,184539
1517,45042,188234
1518,40637,186752
1519,40450,185939
1520,41050,186232
1521,41550,183007
1522,40369,182206
1523,41235,183704
1524,41977,183342
1525,40250,182454
1526,40363,183049
1527,40619,183036
1528,40572,183195
1529,40475,183718
1530,40793,184313
1531,40639,184620
1532,43336,190414
1533,40980,184309
1534,40751,184081
1535,40683,184754
1536,40741,185439
1537,40303,185700
1538,40866,186387
1539,40593,188915
1540,44819,191761
1541,41204,187758
1542,40991,187327
1543,41422,187427
1544,41288,187234
1545,40987,187435
1546,41089,187888
1547,42981,189023
1548,41402,188050
1549,44645,201619
1550,42350,191210
1551,41178,190540
1552,41473,190232
1553,41424,190110
1554,43207,196634
1555,42293,194294
1556,42165,193171
1557,41577,203691
1558,42125,201685
1559,44662,191558
1560,42543,196752
1561,41933,191376
1562,42577,192903
1563,41480,192457
1564,41541,191944
1565,43082,197844
1566,41676,196546
1567,41623,195517
1568,42062,194984
1569,41611,194100
1570,41874,193274
1571,41686,193725
1572,42018,195326
1573,42616,206837
1574,42981,196210
1575,42228,195412
1576,42029,194841
1577,42016,195312
1578,42120,195596
1579,41825,198504
1580,41754,199648
1581,42152,200635
1582,42332,197611
1583,41883,199990
1584,43159,200851
1585,43899,200262
1586,42688,201089
1587,42139,198465
1588,43658,200605
1589,42381,198925
1590,42511,199581
1591,42580,200831
1592,45193,204844
1593,42702,201228
1594,42438,199015
1595,48775,212772
1596,43661,205934
1597,83276,205140
1598,52992,201601
1599,42014,203921
1600,42963,203023
1601,42680,200356
1602,41901,201551
1603,43489,203826
1604,42292,206207
1605,43969,204251
1606,42735,202463
1607,42682,206378
1608,42744,203478
1609,43101,207483
1610,43855,207256
1611,43334,218680
1612,42696,208133
1613,43368,205781
1614,43172,205606
1615,42733,211209
1616,44532,207989
1617,43159,207347
1618,43014,206625
1619,44784,206365
1620,43363,205924
1621,42756,205646
1622,43401,206808
1623,43199,208899
1624,42859,207458
1625,42920,206626
1626,44552,210087
1627,43193,207901
1628,43232,208211
1629,43091,208513
1630,43801,211920
1631,44406,215624
1632,44177,211103
1633,46387,215782
1634,43249,208916
1635,44039,210268
1636,44166,216564
1637,43365,210385
1638,43958,211252
1639,44622,215435
1640,44554,214463
1641,50159,244848
1642,45454,222608
1643,49483,234134
1644,47582,226167
1645,51183,219384
1646,48781,221347
1647,44819,218567
1648,45770,219529
1649,43909,226679
1650,43432,214395
1651,44533,221153
1652,52556,232908
1653,45471,226056
1654,44986,219710
1655,45025,218448
1656,43815,215598
1657,46787,220846
1658,50224,233083
1659,45717,240163
1660,49120,224994
1661,46693,222475
1662,44775,221650
