,MergeSort,SelectionSort
1604,419604,2257376
1605,415847,2233227
1606,416008,2232642
1607,419258,2255404
1608,447066,2335108
1609,422532,2231114
1610,420672,2266365
1611,419834,2254597
1612,432685,2274853
1613,434011,2276609
1614,428527,2270612
1615,420990,2251974
1616,421458,2273369
1617,426199,2268520
1618,427413,2297954
1619,429855,2273404
1620,422879,2265266
1621,426703,2280438
1622,469142,2281091
1623,425643,2274461
1624,435631,2317767
1625,448551,2378641
1626,425614,2300920
1627,422366,2277830
1628,428425,2297680
1629,426822,2315288
1630,425842,2303609
1631,432659,2343060
1632,437996,2343101
1633,429962,2335521
1634,441007,2314788
1635,435096,2321167
1636,429222,2314424
1637,424834,2332396
1638,435011,2308954
1639,428981,2350563
1640,433053,2337764
1641,427168,2329803
1642,440047,2400821
1643,433047,2340374
1644,431170,2345009
1645,481814,2352377
1646,428499,2353951
1647,428070,2337058
1648,440821,2387260
1649,431793,2346946
1650,439763,2396875
1651,430624,2360498
1652,435395,2382690
1653,441271,2424684
1654,442215,2408665
1655,432305,2368305
1656,428841,2365655
1657,431214,2376290
1658,428112,2371945
1659,456350,2435114
1660,437480,2442750
1661,433872,2403960
1662,433156,2381859
1663,429885,2388811
1664,436144,2411698
1665,436930,2427897
1666,455183,2447899
1667,494357,2419494
1668,431863,2400874
1669,440800,2428651
1670,440726,2442856
1671,436474,2417679
1672,439072,2431278
1673,445301,2435093
1674,438451,2459782
1675,444412,2416481
1676,470061,2554935
1677,436289,2423717
1678,436654,2428546
1679,441897,2462952
1680,444086,2440604
1681,452589,2514221
1682,447611,2467131
1683,436772,2438537
1684,441125,2453781
1685,445822,2454598
1686,446629,2479157
1687,452392,2477926
1688,447561,2475016
1689,504179,2460434
1690,444699,2498856
1691,443319,2459636
1692,478476,2654479
1693,452095,2516825
1694,453249,2500806
1695,442776,2473189
1696,439968,2481877
1697,446274,2529100
1698,451458,2533525
1699,443343,2495554
1700,443923,2491424
1701,441724,2496581
1702,453878,2519054
1703,445396,2503367
1704,445753,2528427
1705,443130,2499063
1706,450295,2521779
1707,447557,2506013
1708,472791,2615046
1709,448328,2553527
1710,521864,2520420
1711,448903,2558238
1712,446642,2563433
1713,448477,2549775
1714,444351,2547054
1715,445125,2523210
1716,451199,2535136
1717,454773,2572181
1718,454346,2582049
1719,456342,2558180
1720,449890,2560415
1721,445665,2551943
1722,447203,2544707
1723,444805,2570231
1724,485261,2762852
1725,452436,2587159
1726,447287,2561952
1727,445540,2562502
1728,450483,2572439
1729,458722,2619679
1730,457033,2655934
1731,456276,2595816
1732,483925,2594748
1733,453233,2623562
1734,453081,2594069
1735,452467,2591413
1736,453793,2618499
1737,457771,2601044
1738,457222,2605787
1739,476462,2728635
1740,453819,2612376
1741,463136,2620294
1742,454266,2627660
1743,453659,2606554
1744,453779,2628188
1745,456378,2627802
1746,457423,2614941
1747,454148,2612926
1748,453207,2662077
1749,475170,2736120
1750,469602,2663857
1751,461647,2644022
1752,454947,2645908
1753,499215,2664634
1754,473275,2754329
1755,468617,2752178
1756,461023,2652509
1757,465143,2657542
1758,458822,2655898
1759,454980,2674790
1760,468015,2679539
1761,463535,2715083
1762,456317,2665979
1763,459384,2692625
1764,458385,2694836
1765,458196,2675525
1766,458580,2699935
1767,462165,2696285
1768,459421,2711480
1769,478836,2818796
1770,470578,2750140
1771,467590,2698079
1772,472702,2718395
1773,516860,2701702
1774,461402,2734449
1775,468327,2742472
1776,465535,2701058
1777,462002,2734634
1778,462291,2744249
1779,467166,2737173
1780,471265,2757158
1781,466553,2741626
1782,460395,2735065
1783,460797,2748489
1784,480353,2852965
1785,481749,2817430
1786,461092,2737965
1787,461875,2757207
1788,461873,2743983
1789,470206,2780496
1790,471662,2804462
1791,461486,2776166
1792,469224,2759787
1793,463613,2767378
1794,530298,2791781
1795,463996,2790106
1796,466609,2786836
1797,472270,2790193
1798,463621,2797855
1799,495948,2880275
1800,464299,2777965
1801,465521,2793701
1802,469296,2836371
1803,480006,2811214
1804,468360,2825584
1805,466781,2804120
1806,476102,2858024
1807,473563,2806955
1808,483671,2865852
1809,472312,2835426
1810,474132,2820260
1811,469756,2811006
1812,467137,2824409
1813,493242,2929143
1814,548486,2938699
1815,481848,2869767
1816,476082,2838216
1817,470278,2832225
1818,476173,2897188
1819,492964,2919873
1820,475270,2872121
1821,484622,2907578
1822,491183,2909093
1823,482626,2856243
1824,474432,2847327
1825,483835,2897834
1826,475200,2878389
1827,500031,2964664
1828,479255,2904024
1829,472229,2873960
1830,486858,2900147
1831,482044,2890758
1832,480026,2912446
1833,477015,2886877
1834,529850,2882152
1835,479012,2896639
1836,500603,2980902
1837,485170,2972104
1838,477677,2926589
1839,480174,2900912
1840,472960,2903962
1841,502896,3043284
1842,499584,3002913
1843,485904,2917526
1844,475507,2925060
1845,475073,2914843
1846,478720,2961154
1847,491368,2985909
1848,477353,2932007
1849,475684,2943213
1850,490423,2969388
1851,477865,2946950
1852,476522,2929237
1853,476581,2990870
1854,562260,2993175
1855,515167,3094998
1856,478028,2958152
1857,479278,2964001
1858,477052,2990891
1859,488695,2981797
1860,489669,3008782
1861,476863,2971265
1862,479588,2973223
1863,482043,3032704
1864,496124,3036786
1865,480754,3004160
1866,483163,3011594
1867,486801,3017134
1868,481178,3014147
1869,509326,3197024
1870,481595,3000288
1871,479972,3007669
1872,481013,3002023
1873,488688,3054684
1874,552188,3060128
1875,501906,3077950
1876,482240,3029095
1877,489576,3021005
1878,490918,3043483
1879,487164,3040715
1880,497702,3076616
1881,486059,3081104
1882,518279,3187464
1883,484809,3035897
1884,488435,3051345
1885,488698,3090629
1886,498372,3076270
1887,501776,3109311
1888,491214,3041980
1889,489411,3055653
1890,486294,3053280
1891,500199,3104070
1892,491442,3085588
1893,562493,3133447
1894,489835,3106594
1895,509627,3166628
1896,504804,3199406
1897,488584,3077715
1898,492450,3092443
1899,486847,3090520
1900,499387,3152129
1901,502999,3165226
1902,488012,3125377
1903,490047,3108092
1904,503569,3193152
1905,504274,3249538
1906,503707,3197855
1907,508187,3187328
1908,512257,3227315
1909,500301,3163647
1910,492385,3169152
1911,500822,3227732
1912,533801,3194500
1913,513288,3252799
1914,509922,3275061
1915,520671,3214122
1916,515548,3228052
1917,519230,3313134
1918,507613,3270818
1919,511464,3244557
1920,507189,3234188
1921,527064,3353389
1922,514356,3315039
1923,507720,3283993
1924,574234,3318933
1925,586943,3332839
1926,592302,3338715
1927,616985,3388129
1928,605963,3392691
1929,556494,3385189
1930,529523,3361519
1931,568733,3309695
1932,560196,3363470
1933,596663,3448057
1934,599244,3370806
1935,565531,3372460
1936,558890,3362861
1937,540760,3378138
1938,552546,3411298
1939,540063,3428994
1940,506771,3328383
1941,524413,3369991
1942,525583,3368431
1943,520638,3352657
1944,513649,3348861
1945,529539,3362554
1946,537311,3412500
1947,514539,3335839
1948,512664,3317166
1949,514568,3324405
1950,577500,3382323
1951,526798,3408857
1952,515162,3362156
1953,522525,3429399
1954,515330,3361239
1955,505769,3309461
1956,523903,3370071
1957,518393,3354026
1958,534982,3411230
1959,534216,3415035
1960,506465,3335334
1961,523108,3364884
1962,518976,3378330
1963,519838,3402879
1964,521365,3371938
1965,513571,3397704
1966,531162,3484247
1967,522929,3431609
1968,527803,3443238
1969,562545,3397859
1970,524463,3464989
1971,522060,3441357
1972,526246,3410908
1973,523135,3467864
1974,522898,3425836
1975,523243,3415936
1976,515357,3367603
1977,517449,3375068
1978,520192,3426631
1979,532759,3480226
1980,533256,3493522
1981,519524,3418964
1982,548220,3573388
1983,538375,3464725
1984,514145,3436595
1985,520305,3406879
1986,520870,3453601
1987,507923,3419410
1988,567344,3442673
1989,506289,3411732
1990,536005,3448022
1991,520062,3451192
1992,514148,3409000
1993,504113,3385777
1994,537928,3529230
1995,520391,3471958
1996,507562,3414506
1997,517887,3422596
1998,517559,3448516
1999,507469,3436506
2000,593724,3814911
